timestamp,open,high,low,close,volume,vwap,session,regime
1709000100000,45811.10,45824.28,45801.16,45813.46,284,45814.40,gap,trending_up
1709001000000,45813.46,45817.43,45772.02,45798.46,172,45803.52,new_york,high_vol
1709001900000,45798.46,45823.65,45796.02,45812.26,348,45800.18,gap,ranging
1709002800000,45812.26,45814.30,45763.79,45767.10,183,45816.34,asia,ranging
1709003700000,45767.10,45783.26,45745.19,45767.80,331,45760.20,london,trending_up
1709004600000,45767.80,45788.27,45767.22,45783.64,255,45767.44,new_york,trending_down
1709005500000,45783.64,45841.63,45775.39,45823.17,357,45777.38,new_york,trending_up
1709006400000,45823.17,45879.44,45817.77,45850.10,145,45828.32,asia,ranging
1709007300000,45850.10,45919.04,45837.79,45893.13,45,45850.73,gap,high_vol
1709008200000,45893.13,45940.05,45891.97,45917.55,253,45902.79,gap,trending_up
1709009100000,45917.55,45946.68,45864.33,45892.14,441,45909.87,london,high_vol
1709010000000,45892.14,45922.03,45856.35,45882.59,95,45900.52,gap,trending_up
1709010900000,45882.59,45887.14,45855.12,45857.56,301,45884.83,new_york,trending_up
1709011800000,45857.56,45863.79,45794.23,45814.75,248,45849.78,london,high_vol
1709012700000,45814.75,45873.74,45794.46,45846.45,164,45810.83,new_york,trending_down
1709013600000,45846.45,45858.23,45827.89,45842.02,347,45846.24,gap,trending_up
1709014500000,45842.02,45904.06,45829.55,45881.33,387,45835.09,london,trending_down
1709015400000,45881.33,45909.31,45844.84,45866.04,131,45885.13,gap,high_vol
1709016300000,45866.04,45901.33,45844.63,45894.42,433,45869.40,london,trending_up
1709017200000,45894.42,45937.27,45875.50,45916.89,127,45894.61,new_york,ranging
1709018100000,45916.89,45917.26,45857.92,45887.44,336,45907.37,asia,trending_up
1709019000000,45887.44,45905.32,45859.14,45898.26,24,45880.27,asia,high_vol
1709019900000,45898.26,45965.08,45875.67,45939.96,171,45893.07,gap,trending_down
1709020800000,45939.96,45977.13,45916.61,45954.79,469,45947.49,new_york,high_vol
1709021700000,45954.79,46031.94,45932.73,46004.45,64,45945.18,new_york,ranging
1709022600000,46004.45,46057.11,45992.30,46042.72,100,45997.79,gap,high_vol
1709023500000,46042.72,46043.17,46027.90,46037.16,294,46040.31,new_york,high_vol
1709024400000,46037.16,46052.36,45988.07,46007.19,439,46033.32,asia,trending_down
1709025300000,46007.19,46069.21,45978.27,46043.43,335,46000.09,gap,trending_down
1709026200000,46043.43,46086.21,46036.57,46080.83,338,46037.28,asia,ranging
1709027100000,46080.83,46084.03,46045.28,46073.19,422,46090.73,asia,ranging
1709028000000,46073.19,46090.72,46013.04,46042.85,280,46065.36,asia,trending_up
1709028900000,46042.85,46051.74,45993.87,45998.11,24,46049.50,gap,ranging
1709029800000,45998.11,46028.99,45990.08,46020.97,343,46003.17,gap,trending_down
1709030700000,46020.97,46047.16,45950.58,45972.40,485,46018.11,london,trending_up
1709031600000,45972.40,45982.06,45924.87,45949.80,248,45974.81,new_york,trending_up
1709032500000,45949.80,46001.81,45922.85,45973.12,66,45943.38,asia,trending_up
1709033400000,45973.12,46018.61,45962.73,46005.76,442,45964.30,london,high_vol
1709034300000,46005.76,46023.39,45985.60,46006.62,171,46000.90,new_york,high_vol
1709035200000,46006.62,46037.45,45982.38,46014.59,435,46010.55,asia,trending_up
1709036100000,46014.59,46034.17,45988.32,46018.39,438,46007.42,new_york,high_vol
1709037000000,46018.39,46033.72,46016.41,46029.66,229,46020.04,london,trending_up
1709037900000,46029.66,46041.09,45979.38,45999.14,383,46021.91,gap,high_vol
1709038800000,45999.14,46025.54,45998.05,46024.08,118,45990.49,london,ranging
1709039700000,46024.08,46026.47,46011.05,46013.63,276,46023.00,london,trending_up
1709040600000,46013.63,46066.93,46008.77,46043.26,48,46020.04,new_york,ranging
1709041500000,46043.26,46066.40,45982.87,45996.76,496,46044.54,new_york,high_vol
1709042400000,45996.76,46016.49,45968.01,45977.10,435,45989.45,asia,trending_down
1709043300000,45977.10,45997.23,45915.18,45944.74,469,45985.24,london,high_vol
1709044200000,45944.74,45971.26,45915.01,45948.99,449,45936.56,new_york,high_vol
1709045100000,45948.99,45952.63,45909.29,45924.03,133,45948.49,london,high_vol
1709046000000,45924.03,45934.82,45875.39,45903.57,279,45923.68,new_york,trending_up
1709046900000,45903.57,45952.65,45887.31,45933.26,159,45909.67,london,high_vol
1709047800000,45933.26,45943.88,45902.22,45924.25,257,45938.80,asia,high_vol
1709048700000,45924.25,45976.70,45921.78,45966.89,419,45927.49,london,trending_down
1709049600000,45966.89,45972.07,45932.00,45958.68,118,45965.69,asia,ranging
1709050500000,45958.68,45984.78,45940.86,45979.77,493,45953.22,new_york,trending_up
1709051400000,45979.77,45996.94,45955.18,45959.91,163,45971.85,gap,ranging
1709052300000,45959.91,45986.36,45900.73,45926.51,447,45956.60,london,ranging
1709053200000,45926.51,45984.70,45922.06,45956.63,192,45933.54,london,trending_up
1709054100000,45956.63,45959.65,45904.26,45912.41,178,45947.32,london,ranging
1709055000000,45912.41,45973.13,45893.55,45950.45,107,45913.76,gap,trending_down
1709055900000,45950.45,45986.80,45930.48,45960.11,132,45955.77,new_york,ranging
1709056800000,45960.11,45974.56,45895.59,45923.82,451,45952.09,london,high_vol
1709057700000,45923.82,45929.51,45901.49,45912.46,404,45932.29,new_york,trending_up
1709058600000,45912.46,45944.70,45892.00,45928.70,68,45917.80,asia,trending_down
1709059500000,45928.70,45941.03,45910.94,45924.02,198,45935.93,new_york,trending_up
1709060400000,45924.02,45927.33,45899.24,45906.26,46,45928.00,london,high_vol
1709061300000,45906.26,45933.92,45878.42,45904.53,437,45904.47,new_york,ranging
1709062200000,45904.53,45960.60,45904.34,45936.29,47,45894.56,asia,trending_up
1709063100000,45936.29,45990.52,45915.49,45974.63,245,45938.97,gap,trending_up
1709064000000,45974.63,45996.36,45925.62,45943.25,80,45982.69,london,trending_up
1709064900000,45943.25,45959.82,45933.53,45957.42,432,45941.68,london,ranging
1709065800000,45957.42,45972.56,45938.84,45961.85,118,45966.62,gap,high_vol
1709066700000,45961.85,45987.26,45916.39,45921.17,100,45954.69,new_york,high_vol
1709067600000,45921.17,45937.66,45904.83,45927.32,170,45920.26,new_york,ranging
1709068500000,45927.32,45982.36,45907.89,45959.21,378,45926.00,london,ranging
1709069400000,45959.21,45985.61,45930.85,45946.94,265,45953.76,gap,trending_up
1709070300000,45946.94,45985.94,45938.23,45963.93,195,45951.07,london,trending_down
1709071200000,45963.93,46011.05,45934.17,46005.45,342,45960.74,london,trending_down
1709072100000,46005.45,46044.78,45998.11,46024.20,77,46000.16,gap,ranging
1709073000000,46024.20,46042.05,45955.49,45982.92,105,46028.34,gap,trending_up
1709073900000,45982.92,46001.53,45952.64,45975.83,191,45980.65,gap,high_vol
1709074800000,45975.83,45990.15,45908.73,45936.98,209,45975.27,gap,trending_down
1709075700000,45936.98,45982.91,45920.13,45976.01,157,45940.07,gap,trending_down
1709076600000,45976.01,45979.96,45948.31,45971.74,281,45980.05,london,trending_down
1709077500000,45971.74,45993.94,45923.53,45947.24,233,45973.15,gap,ranging
1709078400000,45947.24,45965.46,45938.10,45952.89,17,45943.37,london,ranging
1709079300000,45952.89,46026.67,45945.00,45997.15,146,45958.33,asia,trending_down
1709080200000,45997.15,46006.73,45966.59,45986.11,123,45998.91,gap,trending_up
1709081100000,45986.11,46013.11,45966.87,45997.18,485,45986.94,gap,high_vol
1709082000000,45997.18,46012.77,45935.07,45961.09,73,46000.59,new_york,trending_up
1709082900000,45961.09,45962.05,45923.60,45932.56,184,45954.18,new_york,ranging
1709083800000,45932.56,45990.54,45917.03,45962.30,169,45938.86,new_york,high_vol
1709084700000,45962.30,45978.23,45910.34,45933.61,328,45958.36,gap,high_vol
1709085600000,45933.61,45958.78,45912.76,45913.90,304,45941.97,asia,ranging
1709086500000,45913.90,45974.79,45897.50,45958.48,79,45913.81,new_york,ranging
1709087400000,45958.48,45973.47,45947.24,45959.97,432,45967.26,new_york,high_vol
1709088300000,45959.97,45996.30,45938.79,45983.53,250,45963.86,asia,ranging
1709089200000,45983.53,46003.31,45976.60,45988.97,346,45990.73,new_york,high_vol
1709090100000,45988.97,45989.97,45941.13,45960.70,469,45986.40,asia,trending_up
1709091000000,45960.70,46012.21,45945.20,45983.83,281,45967.90,new_york,high_vol
1709091900000,45983.83,46010.35,45949.42,45957.78,27,45973.89,asia,trending_up
1709092800000,45957.78,46004.54,45933.99,45975.63,463,45964.78,london,high_vol
1709093700000,45975.63,46016.94,45972.85,45996.97,122,45977.15,london,trending_down
1709094600000,45996.97,46006.39,45961.61,45983.45,228,45990.05,gap,high_vol
1709095500000,45983.45,46007.37,45971.02,45996.42,43,45986.78,new_york,trending_down
1709096400000,45996.42,46017.63,45982.94,45996.20,363,45993.01,asia,trending_down
1709097300000,45996.20,46000.69,45964.01,45966.91,401,45987.75,new_york,ranging
1709098200000,45966.91,46001.65,45951.89,45978.95,419,45970.45,new_york,trending_up
1709099100000,45978.95,45995.00,45928.75,45945.16,187,45976.58,new_york,trending_up
1709100000000,45945.16,45951.13,45893.16,45913.51,457,45941.92,asia,ranging
1709100900000,45913.51,45943.95,45911.01,45942.11,384,45909.22,new_york,ranging
1709101800000,45942.11,45948.94,45890.48,45911.08,64,45940.76,new_york,trending_down
1709102700000,45911.08,45979.93,45886.49,45952.37,110,45911.00,london,high_vol
1709103600000,45952.37,45963.25,45921.18,45935.24,348,45943.78,gap,high_vol
1709104500000,45935.24,46000.83,45930.18,45978.82,168,45943.90,gap,trending_down
1709105400000,45978.82,45988.99,45909.57,45937.94,370,45980.73,gap,high_vol
1709106300000,45937.94,45939.23,45880.01,45902.44,488,45928.71,asia,trending_up
1709107200000,45902.44,45907.11,45871.87,45887.15,159,45894.52,gap,trending_down
1709108100000,45887.15,45897.32,45858.26,45883.60,266,45887.34,london,trending_up
1709109000000,45883.60,45900.26,45834.30,45849.96,251,45875.95,new_york,trending_up
1709109900000,45849.96,45865.53,45843.07,45856.93,126,45853.77,asia,ranging
1709110800000,45856.93,45872.31,45817.90,45832.69,77,45857.86,asia,ranging
1709111700000,45832.69,45883.10,45804.34,45855.93,424,45831.93,asia,trending_up
1709112600000,45855.93,45883.15,45802.56,45825.39,71,45858.23,gap,high_vol
1709113500000,45825.39,45839.42,45806.34,45830.90,370,45835.03,asia,trending_down
1709114400000,45830.90,45866.52,45801.91,45853.16,402,45824.51,new_york,ranging
1709115300000,45853.16,45881.41,45822.81,45843.62,169,45863.03,new_york,ranging
1709116200000,45843.62,45847.24,45811.41,45836.10,348,45836.91,asia,high_vol
1709117100000,45836.10,45886.28,45828.66,45877.46,101,45829.51,new_york,trending_down
1709118000000,45877.46,45889.52,45840.84,45845.14,46,45878.75,london,ranging
1709118900000,45845.14,45859.28,45790.19,45808.32,177,45852.77,london,trending_down
1709119800000,45808.32,45825.62,45774.18,45781.56,434,45800.55,asia,trending_up
1709120700000,45781.56,45799.94,45753.21,45767.46,149,45785.08,new_york,ranging
1709121600000,45767.46,45782.42,45711.18,45722.85,384,45775.74,london,trending_up
1709122500000,45722.85,45728.22,45673.44,45694.40,358,45732.32,new_york,trending_down
1709123400000,45694.40,45737.73,45685.04,45728.69,127,45703.14,new_york,trending_up
1709124300000,45728.69,45742.05,45669.93,45690.39,220,45721.81,new_york,trending_up
1709125200000,45690.39,45727.74,45664.24,45705.37,150,45683.58,asia,ranging
1709126100000,45705.37,45724.26,45665.80,45685.91,15,45698.14,gap,trending_up
1709127000000,45685.91,45712.77,45650.67,45674.45,470,45692.69,new_york,high_vol
1709127900000,45674.45,45727.66,45646.98,45703.61,267,45681.05,london,ranging
1709128800000,45703.61,45721.18,45659.33,45659.76,489,45694.85,new_york,high_vol
1709129700000,45659.76,45673.64,45602.85,45615.52,329,45654.75,new_york,ranging
1709130600000,45615.52,45630.71,45597.33,45628.12,69,45621.96,new_york,trending_up
1709131500000,45628.12,45656.41,45615.87,45623.89,420,45619.40,gap,ranging
1709132400000,45623.89,45667.46,45618.03,45657.38,175,45616.29,london,ranging
1709133300000,45657.38,45715.36,45634.21,45697.46,149,45649.00,london,ranging
1709134200000,45697.46,45726.61,45685.34,45694.69,303,45701.88,new_york,trending_up
1709135100000,45694.69,45719.73,45647.62,45649.27,110,45700.70,new_york,trending_up
1709136000000,45649.27,45682.92,45625.74,45660.52,392,45658.38,gap,high_vol
1709136900000,45660.52,45731.49,45647.66,45708.52,492,45668.11,new_york,high_vol
1709137800000,45708.52,45722.93,45652.89,45681.78,348,45714.77,gap,ranging
1709138700000,45681.78,45687.93,45664.59,45681.41,43,45681.96,london,ranging
1709139600000,45681.41,45693.46,45654.30,45676.95,416,45683.01,gap,trending_down
1709140500000,45676.95,45691.26,45659.79,45680.07,396,45675.46,asia,trending_up
1709141400000,45680.07,45698.27,45655.57,45690.31,214,45689.78,london,trending_down
1709142300000,45690.31,45723.03,45662.49,45707.12,46,45686.19,london,ranging
1709143200000,45707.12,45727.35,45644.87,45670.83,158,45698.46,london,ranging
1709144100000,45670.83,45698.64,45613.69,45632.46,412,45663.73,asia,high_vol
1709145000000,45632.46,45648.12,45596.53,45611.23,456,45630.72,gap,trending_up
1709145900000,45611.23,45637.46,45608.96,45618.66,231,45618.90,london,trending_up
1709146800000,45618.66,45666.54,45610.66,45653.21,143,45628.25,london,trending_up
1709147700000,45653.21,45719.34,45653.11,45693.48,382,45657.47,gap,trending_down
1709148600000,45693.48,45718.07,45671.35,45696.34,447,45701.61,london,ranging
1709149500000,45696.34,45713.48,45678.93,45712.66,106,45706.27,gap,high_vol
1709150400000,45712.66,45738.77,45678.44,45686.52,73,45712.13,asia,high_vol
1709151300000,45686.52,45700.07,45642.88,45666.20,41,45694.19,asia,ranging
1709152200000,45666.20,45687.05,45613.97,45626.43,466,45657.28,london,high_vol
1709153100000,45626.43,45663.62,45620.91,45641.65,206,45624.36,asia,high_vol
1709154000000,45641.65,45675.16,45637.94,45659.68,74,45645.89,asia,trending_up
1709154900000,45659.68,45726.41,45636.62,45702.13,366,45667.97,london,trending_down
1709155800000,45702.13,45717.75,45680.34,45710.45,98,45697.25,gap,ranging
1709156700000,45710.45,45727.40,45686.99,45714.15,350,45711.40,london,trending_up
1709157600000,45714.15,45760.41,45698.65,45754.67,484,45711.02,asia,trending_down
1709158500000,45754.67,45768.06,45742.52,45754.63,166,45760.75,new_york,high_vol
1709159400000,45754.63,45782.18,45727.94,45779.10,239,45747.04,new_york,ranging
1709160300000,45779.10,45833.62,45754.04,45806.08,323,45788.08,london,high_vol
1709161200000,45806.08,45809.43,45756.23,45778.33,362,45807.91,gap,trending_up
1709162100000,45778.33,45794.95,45726.17,45731.65,215,45788.14,gap,high_vol
1709163000000,45731.65,45792.42,45721.03,45765.39,380,45734.89,london,trending_down
1709163900000,45765.39,45784.36,45749.69,45772.03,429,45756.52,asia,high_vol
1709164800000,45772.03,45845.47,45745.35,45818.06,66,45768.43,london,ranging
1709165700000,45818.06,45829.44,45800.67,45813.62,187,45813.17,london,trending_up
1709166600000,45813.62,45834.24,45758.21,45782.96,398,45822.48,gap,ranging
1709167500000,45782.96,45826.66,45776.06,45802.79,354,45775.02,asia,ranging
1709168400000,45802.79,45828.98,45801.43,45803.36,104,45795.17,new_york,high_vol
1709169300000,45803.36,45856.03,45781.44,45830.65,11,45810.68,london,trending_up
1709170200000,45830.65,45859.46,45766.97,45785.72,296,45826.66,asia,trending_down
1709171100000,45785.72,45834.05,45785.66,45829.01,91,45792.60,london,ranging
1709172000000,45829.01,45851.61,45794.73,45815.65,394,45819.85,new_york,high_vol
1709172900000,45815.65,45870.35,45797.59,45860.55,347,45813.14,gap,trending_down
1709173800000,45860.55,45887.41,45851.69,45879.05,417,45857.67,asia,trending_down
1709174700000,45879.05,45893.93,45857.58,45865.25,142,45873.27,gap,high_vol
1709175600000,45865.25,45890.36,45825.01,45832.86,283,45871.71,asia,high_vol
1709176500000,45832.86,45846.34,45779.90,45798.40,99,45830.19,gap,trending_down
1709177400000,45798.40,45815.67,45742.18,45761.48,45,45802.13,new_york,trending_down
1709178300000,45761.48,45788.42,45756.81,45758.60,367,45760.71,london,high_vol
1709179200000,45758.60,45785.04,45746.47,45770.28,19,45762.54,new_york,trending_down
1709180100000,45770.28,45778.95,45747.75,45753.05,166,45763.60,gap,trending_down
1709181000000,45753.05,45756.42,45680.41,45708.97,374,45759.34,london,trending_down
1709181900000,45708.97,45714.54,45690.22,45696.41,384,45700.83,gap,ranging
1709182800000,45696.41,45715.77,45650.46,45659.74,207,45689.11,asia,ranging
1709183700000,45659.74,45692.14,45643.00,45678.24,109,45652.54,gap,trending_down
1709184600000,45678.24,45704.91,45658.22,45700.66,102,45684.78,london,high_vol
1709185500000,45700.66,45712.07,45656.09,45676.13,239,45705.21,london,trending_down
1709186400000,45676.13,45705.47,45619.97,45648.42,454,45671.67,london,ranging
1709187300000,45648.42,45658.45,45594.52,45617.42,474,45649.97,asia,high_vol
1709188200000,45617.42,45640.05,45591.61,45603.51,349,45609.80,london,trending_up
1709189100000,45603.51,45639.60,45596.10,45635.30,446,45607.04,new_york,high_vol
1709190000000,45635.30,45636.52,45592.95,45597.85,281,45625.96,new_york,trending_down
1709190900000,45597.85,45605.02,45554.26,45582.01,251,45605.70,asia,trending_down
1709191800000,45582.01,45588.80,45546.07,45554.97,72,45589.62,asia,high_vol
1709192700000,45554.97,45563.42,45503.16,45524.97,112,45555.22,gap,high_vol
1709193600000,45524.97,45556.76,45521.12,45530.89,105,45523.91,asia,high_vol
1709194500000,45530.89,45582.50,45502.08,45556.32,27,45540.68,asia,high_vol
1709195400000,45556.32,45558.16,45546.48,45553.13,425,45555.11,new_york,ranging
1709196300000,45553.13,45579.15,45513.04,45515.95,82,45553.92,asia,ranging
1709197200000,45515.95,45581.78,45497.08,45554.82,108,45520.47,london,trending_down
1709198100000,45554.82,45579.66,45536.24,45544.17,388,45551.92,london,ranging
1709199000000,45544.17,45553.99,45495.90,45520.86,383,45543.19,new_york,high_vol
1709199900000,45520.86,45543.44,45458.03,45482.48,15,45523.81,asia,trending_down
1709200800000,45482.48,45512.78,45463.72,45507.10,425,45479.66,london,trending_down
1709201700000,45507.10,45528.73,45485.08,45526.73,369,45504.67,asia,high_vol
1709202600000,45526.73,45527.16,45486.95,45507.62,167,45528.94,london,trending_down
1709203500000,45507.62,45523.48,45485.16,45521.95,191,45504.64,gap,trending_up
1709204400000,45521.95,45557.85,45518.07,45534.62,56,45531.63,new_york,trending_up
1709205300000,45534.62,45563.28,45498.37,45515.28,69,45525.17,london,trending_up
1709206200000,45515.28,45517.93,45462.68,45476.56,355,45519.18,gap,trending_up
1709207100000,45476.56,45546.08,45448.58,45524.59,428,45475.75,asia,high_vol
1709208000000,45524.59,45533.70,45487.02,45512.82,37,45521.74,new_york,trending_up
1709208900000,45512.82,45513.51,45461.35,45479.08,460,45509.86,asia,trending_up
1709209800000,45479.08,45483.35,45430.20,45432.00,463,45470.25,london,ranging
1709210700000,45432.00,45469.84,45427.04,45458.61,477,45422.62,asia,trending_up
1709211600000,45458.61,45482.36,45442.90,45462.46,147,45458.02,new_york,trending_up
1709212500000,45462.46,45491.94,45434.08,45482.59,65,45461.38,asia,high_vol
1709213400000,45482.59,45489.59,45453.03,45479.84,215,45474.00,asia,trending_up
1709214300000,45479.84,45504.26,45434.08,45461.25,313,45484.90,asia,trending_down
1709215200000,45461.25,45476.45,45433.24,45452.70,174,45469.85,gap,trending_down
1709216100000,45452.70,45477.60,45440.40,45450.06,102,45457.63,london,trending_up
1709217000000,45450.06,45503.58,45438.32,45477.65,354,45443.77,new_york,high_vol
1709217900000,45477.65,45527.56,45462.74,45517.66,341,45469.24,new_york,high_vol
1709218800000,45517.66,45518.09,45511.23,45512.42,84,45525.64,asia,ranging
1709219700000,45512.42,45518.47,45470.59,45482.86,159,45510.66,asia,ranging
1709220600000,45482.86,45484.20,45437.56,45446.14,477,45484.76,gap,trending_down
1709221500000,45446.14,45485.27,45426.67,45466.68,468,45443.84,new_york,ranging
1709222400000,45466.68,45480.35,45410.81,45429.39,396,45475.34,gap,high_vol
1709223300000,45429.39,45433.86,45374.89,45395.51,78,45434.04,london,trending_up
1709224200000,45395.51,45432.90,45387.34,45423.58,15,45395.48,asia,high_vol
1709225100000,45423.58,45495.19,45410.94,45465.58,29,45421.35,new_york,high_vol
1709226000000,45465.58,45487.82,45421.06,45421.10,14,45465.15,new_york,high_vol
1709226900000,45421.10,45445.43,45403.54,45415.76,365,45416.62,london,trending_up
1709227800000,45415.76,45492.11,45399.85,45464.38,246,45424.21,london,high_vol
1709228700000,45464.38,45474.34,45449.35,45457.07,36,45459.94,london,high_vol
1709229600000,45457.07,45469.21,45399.29,45413.35,290,45460.52,new_york,ranging
1709230500000,45413.35,45442.31,45392.48,45424.86,152,45408.49,new_york,trending_up
1709231400000,45424.86,45455.89,45421.20,45453.35,395,45432.03,asia,ranging
1709232300000,45453.35,45508.83,45429.36,45486.18,157,45451.29,gap,ranging
1709233200000,45486.18,45498.54,45473.99,45481.80,336,45492.04,new_york,trending_down
1709234100000,45481.80,45496.41,45427.94,45450.08,108,45487.96,new_york,high_vol
1709235000000,45450.08,45470.01,45432.34,45458.90,33,45450.02,new_york,trending_down
1709235900000,45458.90,45518.31,45450.57,45493.47,477,45458.23,gap,trending_up
1709236800000,45493.47,45537.16,45469.95,45522.06,440,45497.88,asia,trending_down
1709237700000,45522.06,45543.58,45517.96,45521.36,130,45528.74,gap,trending_down
1709238600000,45521.36,45523.98,45503.58,45518.71,211,45526.68,london,ranging
1709239500000,45518.71,45524.98,45457.65,45475.07,390,45524.87,gap,trending_down
1709240400000,45475.07,45502.50,45443.38,45456.64,434,45477.50,asia,trending_down
1709241300000,45456.64,45483.02,45433.15,45444.50,312,45462.99,gap,trending_down
1709242200000,45444.50,45474.16,45435.61,45449.08,60,45454.27,new_york,high_vol
1709243100000,45449.08,45517.52,45448.73,45487.76,480,45456.16,asia,ranging
1709244000000,45487.76,45523.87,45471.75,45517.49,358,45493.16,london,ranging
1709244900000,45517.49,45538.14,45487.65,45530.94,316,45519.41,new_york,high_vol
1709245800000,45530.94,45534.80,45479.71,45501.04,11,45522.43,new_york,trending_down
1709246700000,45501.04,45519.50,45491.18,45500.64,225,45500.65,london,trending_up
1709247600000,45500.64,45568.58,45490.68,45548.60,250,45510.13,new_york,ranging
1709248500000,45548.60,45560.95,45505.66,45532.12,191,45544.05,gap,ranging
1709249400000,45532.12,45535.37,45497.45,45521.30,461,45539.88,asia,trending_down
1709250300000,45521.30,45567.05,45501.68,45562.06,371,45518.92,asia,trending_down
1709251200000,45562.06,45563.19,45500.19,45522.09,301,45560.72,asia,trending_down
1709252100000,45522.09,45543.63,45507.92,45530.83,114,45521.90,london,ranging
1709253000000,45530.83,45552.72,45505.36,45542.63,338,45538.16,london,trending_down
1709253900000,45542.63,45569.45,45538.06,45543.83,183,45546.03,london,high_vol
1709254800000,45543.83,45582.79,45536.26,45560.98,428,45544.95,london,trending_down
1709255700000,45560.98,45569.31,45484.01,45511.28,428,45563.55,london,trending_down
1709256600000,45511.28,45523.03,45483.16,45517.03,439,45519.25,london,ranging
1709257500000,45517.03,45569.89,45487.07,45557.06,30,45514.20,asia,ranging
1709258400000,45557.06,45588.75,45543.92,45581.37,84,45553.62,asia,high_vol
1709259300000,45581.37,45626.33,45564.00,45614.99,21,45577.25,asia,trending_down
1709260200000,45614.99,45651.32,45593.21,45637.91,278,45606.48,london,ranging
1709261100000,45637.91,45682.81,45615.58,45670.53,324,45630.26,new_york,ranging
1709262000000,45670.53,45697.94,45646.04,45671.03,383,45677.34,new_york,trending_down
1709262900000,45671.03,45693.97,45624.70,45635.10,447,45674.61,london,high_vol
1709263800000,45635.10,45679.70,45631.60,45670.08,401,45631.87,new_york,high_vol
1709264700000,45670.08,45689.87,45596.86,45625.60,166,45660.47,new_york,trending_down
1709265600000,45625.60,45675.14,45604.64,45657.97,446,45621.85,london,trending_up
1709266500000,45657.97,45664.41,45630.79,45649.74,163,45648.47,gap,ranging
1709267400000,45649.74,45702.37,45647.50,45676.85,372,45653.82,new_york,trending_up
1709268300000,45676.85,45694.05,45661.42,45665.98,189,45667.80,london,trending_down
1709269200000,45665.98,45718.78,45657.21,45704.57,458,45662.90,asia,high_vol
1709270100000,45704.57,45777.26,45699.93,45749.69,227,45713.88,asia,trending_down
1709271000000,45749.69,45801.45,45724.33,45777.67,418,45759.67,new_york,trending_down
1709271900000,45777.67,45793.70,45739.31,45760.44,438,45769.58,gap,high_vol
1709272800000,45760.44,45761.73,45701.74,45719.75,420,45765.61,gap,trending_down
1709273700000,45719.75,45752.20,45713.37,45734.91,232,45721.54,asia,trending_up
1709274600000,45734.91,45738.33,45730.85,45738.30,332,45744.48,new_york,trending_down
1709275500000,45738.30,45761.11,45679.66,45706.19,497,45735.82,gap,ranging
1709276400000,45706.19,45765.40,45702.28,45754.56,138,45704.90,gap,high_vol
1709277300000,45754.56,45787.17,45737.95,45760.28,389,45760.42,gap,trending_down
1709278200000,45760.28,45792.64,45746.17,45781.43,288,45768.75,new_york,trending_down
1709279100000,45781.43,45822.97,45774.61,45809.54,34,45783.45,london,ranging
1709280000000,45809.54,45814.81,45797.52,45801.01,192,45803.48,asia,high_vol
1709280900000,45801.01,45849.26,45790.49,45842.73,203,45808.82,new_york,trending_up
1709281800000,45842.73,45856.35,45778.54,45801.75,197,45852.60,asia,trending_up
1709282700000,45801.75,45831.05,45777.92,45809.94,280,45810.66,london,ranging
1709283600000,45809.94,45811.01,45756.67,45786.13,415,45806.88,new_york,trending_up
1709284500000,45786.13,45809.64,45743.09,45762.25,396,45780.99,new_york,high_vol
1709285400000,45762.25,45782.42,45730.21,45757.47,293,45755.82,asia,ranging
1709286300000,45757.47,45785.92,45729.15,45782.30,75,45753.39,asia,trending_up
1709287200000,45782.30,45834.50,45773.91,45822.96,393,45772.61,new_york,trending_down
1709288100000,45822.96,45858.29,45807.95,45850.63,314,45831.04,london,ranging
1709289000000,45850.63,45921.87,45824.84,45893.44,460,45850.17,london,trending_up
1709289900000,45893.44,45917.98,45847.31,45861.31,176,45896.35,gap,ranging
1709290800000,45861.31,45881.96,45803.18,45830.32,155,45868.83,new_york,trending_down
1709291700000,45830.32,45851.15,45801.63,45803.56,461,45837.21,london,high_vol
1709292600000,45803.56,45833.01,45794.93,45808.12,396,45811.26,london,trending_up
1709293500000,45808.12,45818.38,45742.35,45770.16,343,45800.21,london,trending_up
1709294400000,45770.16,45825.19,45754.26,45815.59,376,45779.19,gap,ranging
1709295300000,45815.59,45834.00,45805.08,45825.22,255,45816.76,asia,trending_down
1709296200000,45825.22,45846.14,45822.74,45835.88,194,45819.72,asia,trending_up
1709297100000,45835.88,45892.41,45816.72,45877.31,211,45827.42,gap,trending_up
1709298000000,45877.31,45944.02,45853.44,45918.39,41,45877.02,asia,trending_up
1709298900000,45918.39,45949.70,45915.91,45935.85,162,45908.77,new_york,high_vol
1709299800000,45935.85,46005.10,45909.84,45975.52,151,45943.62,asia,trending_down
1709300700000,45975.52,45983.16,45955.88,45971.21,350,45984.85,gap,high_vol
1709301600000,45971.21,45972.24,45942.01,45960.56,203,45969.21,gap,high_vol
1709302500000,45960.56,45980.05,45913.79,45941.94,10,45960.99,london,high_vol
1709303400000,45941.94,45970.28,45877.00,45894.11,388,45948.22,london,trending_up
1709304300000,45894.11,45924.30,45881.59,45897.74,371,45903.09,gap,ranging
1709305200000,45897.74,45916.75,45834.07,45859.56,422,45889.04,new_york,high_vol
1709306100000,45859.56,45868.70,45817.81,45837.51,386,45868.29,gap,high_vol
1709307000000,45837.51,45865.09,45794.29,45804.15,493,45842.17,gap,trending_down
